"tuning_time","measurement","gpu","kernel","time","size"
18.10739,1.36443201701,"GTX-750-outliers","lavaMD","3600","default"
63.639026,1.35054691633,"GTX-750-outliers","lavaMD","3600","default"
3070.677802,1.34987624486,"GTX-750-outliers","lavaMD","3600","default"
9.397197,1.37685990334,"GTX-750-outliers","lavaMD","3600","default"
27.727191,1.37261597315,"GTX-750-outliers","lavaMD","3600","default"
64.618901,1.36696592967,"GTX-750-outliers","lavaMD","3600","default"
120.270821,1.36114732424,"GTX-750-outliers","lavaMD","3600","default"
351.037833,1.35841194789,"GTX-750-outliers","lavaMD","3600","default"
912.860613,1.35066890717,"GTX-750-outliers","lavaMD","3600","default"
9.665032,1.42957695325,"GTX-750-outliers","lavaMD","7200","default"
19.070566,1.3734989961,"GTX-750-outliers","lavaMD","7200","default"
75.991825,1.36371270816,"GTX-750-outliers","lavaMD","7200","default"
1057.023032,1.3627076149,"GTX-750-outliers","lavaMD","7200","default"
1210.075848,1.35683997472,"GTX-750-outliers","lavaMD","7200","default"
2755.813778,1.356341362,"GTX-750-outliers","lavaMD","7200","default"
5990.702847,1.35576192538,"GTX-750-outliers","lavaMD","7200","default"
2.267068,0.332831859589,"GTX-680","MatMulGPU","3600","1024"
6.464029,0.328891992569,"GTX-680","MatMulGPU","3600","1024"
8.537104,0.327095985413,"GTX-680","MatMulGPU","3600","1024"
10.66108,0.323257923126,"GTX-680","MatMulGPU","3600","1024"
12.748744,0.321619033813,"GTX-680","MatMulGPU","3600","1024"
42.378009,0.321444034576,"GTX-680","MatMulGPU","3600","1024"
72.398785,0.320346832275,"GTX-680","MatMulGPU","3600","1024"
106.291326,0.319787025452,"GTX-680","MatMulGPU","3600","1024"
349.542608,0.318557024002,"GTX-680","MatMulGPU","3600","1024"
470.210196,0.313515901566,"GTX-680","MatMulGPU","3600","1024"
2.078347,9999,"GTX-680","MatMulGPU","3600","128"
5.920472,0.0970661640167,"GTX-680","MatMulGPU","3600","128"
7.757152,0.0847280025482,"GTX-680","MatMulGPU","3600","128"
9.563421,0.0587351322174,"GTX-680","MatMulGPU","3600","128"
25.926323,0.0542030334473,"GTX-680","MatMulGPU","3600","128"
532.436263,0.0518369674683,"GTX-680","MatMulGPU","3600","128"
1065.07446,0.0517740249634,"GTX-680","MatMulGPU","3600","128"
1104.251924,0.0513591766357,"GTX-680","MatMulGPU","3600","128"
1293.077876,0.0512220859528,"GTX-680","MatMulGPU","3600","128"
2.003,0.0833320617676,"GTX-680","MatMulGPU","3600","256"
3.851545,0.0817658901215,"GTX-680","MatMulGPU","3600","256"
5.719783,0.0781180858612,"GTX-680","MatMulGPU","3600","256"
7.59234,0.0722258090973,"GTX-680","MatMulGPU","3600","256"
26.073537,0.0696370601654,"GTX-680","MatMulGPU","3600","256"
35.382711,0.0684700012207,"GTX-680","MatMulGPU","3600","256"
50.182495,0.0674750804901,"GTX-680","MatMulGPU","3600","256"
114.992351,0.066841840744,"GTX-680","MatMulGPU","3600","256"
618.52441,0.066789150238,"GTX-680","MatMulGPU","3600","256"
678.000034,0.0639510154724,"GTX-680","MatMulGPU","3600","256"
2.175723,9999,"GTX-680","MatMulGPU","3600","512"
4.076664,0.129613876343,"GTX-680","MatMulGPU","3600","512"
7.841139,0.12891292572,"GTX-680","MatMulGPU","3600","512"
11.844159,0.126502037048,"GTX-680","MatMulGPU","3600","512"
25.074476,0.125847816467,"GTX-680","MatMulGPU","3600","512"
30.753636,0.123826026917,"GTX-680","MatMulGPU","3600","512"
40.291004,0.123652935028,"GTX-680","MatMulGPU","3600","512"
47.848706,0.123332023621,"GTX-680","MatMulGPU","3600","512"
49.717972,0.120895862579,"GTX-680","MatMulGPU","3600","512"
80.188207,0.120825052261,"GTX-680","MatMulGPU","3600","512"
108.877699,0.118279933929,"GTX-680","MatMulGPU","3600","512"
511.322373,0.118226051331,"GTX-680","MatMulGPU","3600","512"
1036.609105,0.115385055542,"GTX-680","MatMulGPU","3600","512"
2515.225379,0.114727973938,"GTX-680","MatMulGPU","3600","512"
2.545817,0.370917081833,"GTX-680","MatMulShared","3600","1024"
4.585274,0.336289167404,"GTX-680","MatMulShared","3600","1024"
6.598188,0.327596902847,"GTX-680","MatMulShared","3600","1024"
10.661795,0.325835943222,"GTX-680","MatMulShared","3600","1024"
14.768266,0.324500083923,"GTX-680","MatMulShared","3600","1024"
18.720155,0.316334009171,"GTX-680","MatMulShared","3600","1024"
138.966251,0.316150903702,"GTX-680","MatMulShared","3600","1024"
319.868968,0.315272092819,"GTX-680","MatMulShared","3600","1024"
1167.826467,0.314958095551,"GTX-680","MatMulShared","3600","1024"
1171.794785,0.314622879028,"GTX-680","MatMulShared","3600","1024"
1287.842506,0.313791036606,"GTX-680","MatMulShared","3600","1024"
5.022248,9999,"GTX-680","MatMulShared","3600","128"
20.760502,0.0982940196991,"GTX-680","MatMulShared","3600","128"
24.918357,0.0510489940643,"GTX-680","MatMulShared","3600","128"
682.167811,0.0509469509125,"GTX-680","MatMulShared","3600","128"
690.723355,0.0504441261292,"GTX-680","MatMulShared","3600","128"
762.943802,0.048113822937,"GTX-680","MatMulShared","3600","128"
1380.473889,0.0479528903961,"GTX-680","MatMulShared","3600","128"
1529.181672,0.0478491783142,"GTX-680","MatMulShared","3600","128"
2.032385,9999,"GTX-680","MatMulShared","3600","256"
7.501078,0.067727804184,"GTX-680","MatMulShared","3600","256"
11.084696,0.0670750141144,"GTX-680","MatMulShared","3600","256"
16.395297,0.0670440196991,"GTX-680","MatMulShared","3600","256"
19.89707,0.0628409385681,"GTX-680","MatMulShared","3600","256"
219.516219,0.0628349781036,"GTX-680","MatMulShared","3600","256"
1345.686691,0.0628061294556,"GTX-680","MatMulShared","3600","256"
1659.982103,0.0622980594635,"GTX-680","MatMulShared","3600","256"
3016.43208,0.0616388320923,"GTX-680","MatMulShared","3600","256"
1.987636,0.148279905319,"GTX-680","MatMulShared","3600","512"
3.839886,0.126101970673,"GTX-680","MatMulShared","3600","512"
5.715815,0.123612165451,"GTX-680","MatMulShared","3600","512"
7.533174,0.122899055481,"GTX-680","MatMulShared","3600","512"
11.705288,0.120533943176,"GTX-680","MatMulShared","3600","512"
13.52479,0.119189023972,"GTX-680","MatMulShared","3600","512"
15.327436,0.117594957352,"GTX-680","MatMulShared","3600","512"
22.552949,0.116027116776,"GTX-680","MatMulShared","3600","512"
1876.294283,0.115428209305,"GTX-680","MatMulShared","3600","512"
2.046755,0.108889102936,"GTX-680","MatMulSharedUn","3600","256"
3.92938,0.0943570137024,"GTX-680","MatMulSharedUn","3600","256"
11.452843,0.0915129184723,"GTX-680","MatMulSharedUn","3600","256"
24.455641,0.0907309055328,"GTX-680","MatMulSharedUn","3600","256"
31.947995,0.0901350975037,"GTX-680","MatMulSharedUn","3600","256"
50.885145,0.0871598720551,"GTX-680","MatMulSharedUn","3600","256"
264.473316,0.0867531299591,"GTX-680","MatMulSharedUn","3600","256"
324.858922,0.0865960121155,"GTX-680","MatMulSharedUn","3600","256"
376.025888,0.0856499671936,"GTX-680","MatMulSharedUn","3600","256"
476.40529,0.0835099220276,"GTX-680","MatMulSharedUn","3600","256"
3599.356547,0.0821242332458,"GTX-680","MatMulSharedUn","3600","256"
2.415105,0.472609996796,"GTX-680","MatMulUn","3600","1024"
4.68286,0.467427968979,"GTX-680","MatMulUn","3600","1024"
6.920424,0.459898948669,"GTX-680","MatMulUn","3600","1024"
9.017432,0.325140953064,"GTX-680","MatMulUn","3600","1024"
30.100313,0.324331998825,"GTX-680","MatMulUn","3600","1024"
36.561249,0.323889970779,"GTX-680","MatMulUn","3600","1024"
38.684926,0.32289814949,"GTX-680","MatMulUn","3600","1024"
49.399293,0.321096897125,"GTX-680","MatMulUn","3600","1024"
76.998867,0.319689035416,"GTX-680","MatMulUn","3600","1024"
117.23307,0.318996191025,"GTX-680","MatMulUn","3600","1024"
326.382363,0.318738937378,"GTX-680","MatMulUn","3600","1024"
389.98217,0.315335988998,"GTX-680","MatMulUn","3600","1024"
2.114052,9999,"GTX-680","MatMulUn","3600","128"
7.893749,0.085972070694,"GTX-680","MatMulUn","3600","128"
9.718612,0.0628941059113,"GTX-680","MatMulUn","3600","128"
13.359859,0.0606191158295,"GTX-680","MatMulUn","3600","128"
15.152135,0.0587048530579,"GTX-680","MatMulUn","3600","128"
20.602086,0.058082818985,"GTX-680","MatMulUn","3600","128"
70.272433,0.0561859607697,"GTX-680","MatMulUn","3600","128"
136.437369,0.0557470321655,"GTX-680","MatMulUn","3600","128"
163.967878,0.0546481609344,"GTX-680","MatMulUn","3600","128"
355.603727,0.0530698299408,"GTX-680","MatMulUn","3600","128"
390.488849,0.0519659519196,"GTX-680","MatMulUn","3600","128"
869.001122,0.0512888431549,"GTX-680","MatMulUn","3600","128"
2767.026996,0.0506129264832,"GTX-680","MatMulUn","3600","128"
1.967829,0.0782389640808,"GTX-680","MatMulUn","3600","256"
3.809846,0.0770089626312,"GTX-680","MatMulUn","3600","256"
13.041026,0.0755369663239,"GTX-680","MatMulUn","3600","256"
14.853642,0.0702180862427,"GTX-680","MatMulUn","3600","256"
18.467659,0.069864988327,"GTX-680","MatMulUn","3600","256"
44.376567,0.0682489871979,"GTX-680","MatMulUn","3600","256"
144.476906,0.0654611587524,"GTX-680","MatMulUn","3600","256"
823.96502,0.0647368431091,"GTX-680","MatMulUn","3600","256"
1781.873871,0.0629241466522,"GTX-680","MatMulUn","3600","256"
2.083917,0.160481929779,"GTX-680","MatMulUn","3600","512"
3.986024,0.127311944962,"GTX-680","MatMulUn","3600","512"
7.762836,0.125886201859,"GTX-680","MatMulUn","3600","512"
11.548407,0.122771024704,"GTX-680","MatMulUn","3600","512"
26.712025,0.120795965195,"GTX-680","MatMulUn","3600","512"
30.470392,0.119324922562,"GTX-680","MatMulUn","3600","512"
376.371266,0.118950128555,"GTX-680","MatMulUn","3600","512"
590.856742,0.118692874908,"GTX-680","MatMulUn","3600","512"
607.850878,0.118659973145,"GTX-680","MatMulUn","3600","512"
611.594514,0.118051052094,"GTX-680","MatMulUn","3600","512"
1792.346336,0.11763882637,"GTX-680","MatMulUn","3600","512"
2109.853683,0.117125034332,"GTX-680","MatMulUn","3600","512"
2111.749234,0.114173173904,"GTX-680","MatMulUn","3600","512"
4.869571,9999,"GTX-680","SubSeqMax","3600","1073741824"
2.593815,9999,"GTX-680","SubSeqMax","3600","134217728"
7.368179,0.591732025146,"GTX-680","SubSeqMax","3600","134217728"
9.731169,0.582020044327,"GTX-680","SubSeqMax","3600","134217728"
12.034293,0.497321128845,"GTX-680","SubSeqMax","3600","134217728"
14.331369,0.493860006332,"GTX-680","SubSeqMax","3600","134217728"
16.632698,0.49319601059,"GTX-680","SubSeqMax","3600","134217728"
493.12152,0.492869138718,"GTX-680","SubSeqMax","3600","134217728"
700.418372,0.489575147629,"GTX-680","SubSeqMax","3600","134217728"
1080.710743,0.488023996353,"GTX-680","SubSeqMax","3600","134217728"
1403.35539,0.48689198494,"GTX-680","SubSeqMax","3600","134217728"
3.059508,1.13392210007,"GTX-680","SubSeqMax","3600","268435456"
5.870191,1.09983801842,"GTX-680","SubSeqMax","3600","268435456"
8.772802,1.09963202477,"GTX-680","SubSeqMax","3600","268435456"
11.400121,0.927958965302,"GTX-680","SubSeqMax","3600","268435456"
14.304945,0.927849054337,"GTX-680","SubSeqMax","3600","268435456"
97.419964,0.924426078796,"GTX-680","SubSeqMax","3600","268435456"
674.838215,0.923621892929,"GTX-680","SubSeqMax","3600","268435456"
1840.975636,0.923134088516,"GTX-680","SubSeqMax","3600","268435456"
2.153247,0.199272871017,"GTX-680","SubSeqMax","3600","33554432"
4.152173,0.191091060638,"GTX-680","SubSeqMax","3600","33554432"
6.346607,0.185534954071,"GTX-680","SubSeqMax","3600","33554432"
18.32708,0.178838968277,"GTX-680","SubSeqMax","3600","33554432"
24.20737,0.170433998108,"GTX-680","SubSeqMax","3600","33554432"
36.075423,0.167575120926,"GTX-680","SubSeqMax","3600","33554432"
111.461176,0.165426969528,"GTX-680","SubSeqMax","3600","33554432"
129.412271,0.164484024048,"GTX-680","SubSeqMax","3600","33554432"
947.678077,0.163964986801,"GTX-680","SubSeqMax","3600","33554432"
1283.778481,0.162051916122,"GTX-680","SubSeqMax","3600","33554432"
3299.523258,0.15870308876,"GTX-680","SubSeqMax","3600","33554432"
3.524395,9999,"GTX-680","SubSeqMax","3600","536870912"
20.179157,1.4524409771,"GTX-680","SubSeqMax","3600","536870912"
43.946687,1.44835591316,"GTX-680","SubSeqMax","3600","536870912"
53.952231,1.4465110302,"GTX-680","SubSeqMax","3600","536870912"
57.210588,1.43843102455,"GTX-680","SubSeqMax","3600","536870912"
2.26023,0.337025880814,"GTX-680","SubSeqMax","3600","67108864"
4.322541,0.287472009659,"GTX-680","SubSeqMax","3600","67108864"
6.625809,0.285892963409,"GTX-680","SubSeqMax","3600","67108864"
10.82888,0.277679920197,"GTX-680","SubSeqMax","3600","67108864"
36.37429,0.276282072067,"GTX-680","SubSeqMax","3600","67108864"
40.574328,0.274400949478,"GTX-680","SubSeqMax","3600","67108864"
103.504952,0.274184942245,"GTX-680","SubSeqMax","3600","67108864"
270.771382,0.273725986481,"GTX-680","SubSeqMax","3600","67108864"
325.131226,0.273662805557,"GTX-680","SubSeqMax","3600","67108864"
619.144512,0.268508911133,"GTX-680","SubSeqMax","3600","67108864"
2273.758595,0.264476060867,"GTX-680","SubSeqMax","3600","67108864"
14.596293,2.99414229393,"Tesla-K40","b+tree","3600","default"
28.369758,2.99380429586,"Tesla-K40","b+tree","3600","default"
42.267878,2.97531604767,"Tesla-K40","b+tree","3600","default"
276.319305,2.97319936752,"Tesla-K40","b+tree","3600","default"
395.233172,2.97261269887,"Tesla-K40","b+tree","3600","default"
1405.167391,2.97250962257,"Tesla-K40","b+tree","3600","default"
1564.785908,2.96890735626,"Tesla-K40","b+tree","3600","default"
3339.497632,2.96017162005,"Tesla-K40","b+tree","3600","default"
14.645849,2.97208539645,"Tesla-K40","b+tree","3600","default"
1239.713788,2.97059265773,"Tesla-K40","b+tree","3600","default"
1858.262646,2.96887405713,"Tesla-K40","b+tree","3600","default"
3192.436904,2.96206235886,"Tesla-K40","b+tree","3600","default"
0.650278,9999,"Tesla-K40","b+tree","7200","default"
35.291544,2.97211933136,"Tesla-K40","b+tree","7200","default"
49.026825,2.970814387,"Tesla-K40","b+tree","7200","default"
118.965836,2.96901869774,"Tesla-K40","b+tree","7200","default"
211.319199,2.96566637357,"Tesla-K40","b+tree","7200","default"
4517.237412,2.96112362544,"Tesla-K40","b+tree","7200","default"
7.930233,1.99988365173,"Tesla-K40","backprop","3600","default"
15.63702,1.99165431658,"Tesla-K40","backprop","3600","default"
25.08702,1.98984400431,"Tesla-K40","backprop","3600","default"
328.353383,1.98983263969,"Tesla-K40","backprop","3600","default"
451.403215,1.98960200946,"Tesla-K40","backprop","3600","default"
467.558113,1.98951069514,"Tesla-K40","backprop","3600","default"
477.229742,1.98907001813,"Tesla-K40","backprop","3600","default"
1333.51123,1.98894929886,"Tesla-K40","backprop","3600","default"
1663.187375,1.9888010025,"Tesla-K40","backprop","3600","default"
8.266604,1.99155171712,"Tesla-K40","backprop","3600","default"
47.076529,1.99087063471,"Tesla-K40","backprop","3600","default"
70.250514,1.99064334234,"Tesla-K40","backprop","3600","default"
120.505173,1.99036463102,"Tesla-K40","backprop","3600","default"
161.566359,1.98946062724,"Tesla-K40","backprop","3600","default"
314.364161,1.98941532771,"Tesla-K40","backprop","3600","default"
499.213193,1.98911126455,"Tesla-K40","backprop","3600","default"
622.015463,1.98872860273,"Tesla-K40","backprop","3600","default"
3.855208,9999,"Tesla-K40","backprop","7200","default"
16.791342,1.99237465858,"Tesla-K40","backprop","7200","default"
62.807719,1.99041207631,"Tesla-K40","backprop","7200","default"
116.553177,1.98994040489,"Tesla-K40","backprop","7200","default"
239.074766,1.98990805944,"Tesla-K40","backprop","7200","default"
309.261354,1.9898352623,"Tesla-K40","backprop","7200","default"
362.993615,1.98871469498,"Tesla-K40","backprop","7200","default"
3.84024,9999,"Tesla-K40","bfs","3600","default"
11.298114,1.98612062136,"Tesla-K40","bfs","3600","default"
18.790425,1.97743479411,"Tesla-K40","bfs","3600","default"
26.378864,1.96728873253,"Tesla-K40","bfs","3600","default"
210.04549,1.96727967262,"Tesla-K40","bfs","3600","default"
330.282387,1.96617897352,"Tesla-K40","bfs","3600","default"
582.499828,1.9652736187,"Tesla-K40","bfs","3600","default"
3.895089,9999,"Tesla-K40","bfs","3600","default"
18.472505,1.97338740031,"Tesla-K40","bfs","3600","default"
33.332769,1.96720528603,"Tesla-K40","bfs","3600","default"
112.878596,1.96517634392,"Tesla-K40","bfs","3600","default"
7.538453,1.97441562017,"Tesla-K40","bfs","7200","default"
22.430837,1.97098875046,"Tesla-K40","bfs","7200","default"
122.489998,1.96872361501,"Tesla-K40","bfs","7200","default"
345.145333,1.96860734622,"Tesla-K40","bfs","7200","default"
482.508983,1.96700501442,"Tesla-K40","bfs","7200","default"
2586.65088,1.96698260307,"Tesla-K40","bfs","7200","default"
5497.595577,1.96606508891,"Tesla-K40","bfs","7200","default"
5871.67128,1.96553730965,"Tesla-K40","bfs","7200","default"
7.894237,2.10540358226,"Tesla-K40","Bitonic","7200","4194304"
31.176297,2.09761675199,"Tesla-K40","Bitonic","7200","4194304"
124.843863,2.09602673848,"Tesla-K40","Bitonic","7200","4194304"
155.975124,2.09351563454,"Tesla-K40","Bitonic","7200","4194304"
187.190492,2.09207606316,"Tesla-K40","Bitonic","7200","4194304"
234.050265,2.09179441134,"Tesla-K40","Bitonic","7200","4194304"
381.865762,2.09172431628,"Tesla-K40","Bitonic","7200","4194304"
779.093375,2.09061694145,"Tesla-K40","Bitonic","7200","4194304"
2183.679033,2.09058268865,"Tesla-K40","Bitonic","7200","4194304"
17.509474,5.02434937159,"Tesla-K40","gaussian","3600","default"
35.065528,4.12873999278,"Tesla-K40","gaussian","3600","default"
79.224509,4.00677196185,"Tesla-K40","gaussian","3600","default"
124.397171,4.00227395693,"Tesla-K40","gaussian","3600","default"
567.418645,3.99320602417,"Tesla-K40","gaussian","3600","default"
584.593473,3.98670466741,"Tesla-K40","gaussian","3600","default"
639.310814,3.98441163699,"Tesla-K40","gaussian","3600","default"
838.767388,3.98181144396,"Tesla-K40","gaussian","3600","default"
1326.482044,3.97842446963,"Tesla-K40","gaussian","3600","default"
14.385375,4.1739397049,"Tesla-K40","gaussian","3600","default"
28.444679,4.15762996674,"Tesla-K40","gaussian","3600","default"
42.329812,4.12020103137,"Tesla-K40","gaussian","3600","default"
117.828683,4.11609172821,"Tesla-K40","gaussian","3600","default"
160.63396,3.98524332047,"Tesla-K40","gaussian","3600","default"
320.322566,3.98356993993,"Tesla-K40","gaussian","3600","default"
733.562639,3.98070295652,"Tesla-K40","gaussian","3600","default"
2537.369356,3.98031934102,"Tesla-K40","gaussian","3600","default"
2745.211622,3.97736565272,"Tesla-K40","gaussian","3600","default"
13.751579,4.01814572016,"Tesla-K40","gaussian","7200","default"
60.670904,4.00699162483,"Tesla-K40","gaussian","7200","default"
375.206853,4.00381143888,"Tesla-K40","gaussian","7200","default"
402.279773,3.98932631811,"Tesla-K40","gaussian","7200","default"
429.445682,3.98910776774,"Tesla-K40","gaussian","7200","default"
442.898191,3.98097729683,"Tesla-K40","gaussian","7200","default"
1118.500686,3.97794103622,"Tesla-K40","gaussian","7200","default"
2439.373017,3.97660501798,"Tesla-K40","gaussian","7200","default"
10.232731,2.69208407402,"Tesla-K40","heartwall-new","60","default"
34.594218,2.33288470904,"Tesla-K40","heartwall-new","60","default"
43.590442,2.32211740812,"Tesla-K40","heartwall-new","60","default"
52.370722,2.30792339643,"Tesla-K40","heartwall-new","60","default"
9.008964,2.35450895627,"Tesla-K40","heartwall-new","7200","default"
69.915977,2.34715533257,"Tesla-K40","heartwall-new","7200","default"
83.316339,2.34045171738,"Tesla-K40","heartwall-new","7200","default"
117.551865,2.33813134829,"Tesla-K40","heartwall-new","7200","default"
135.511869,2.33686939875,"Tesla-K40","heartwall-new","7200","default"
232.549561,2.32680066427,"Tesla-K40","heartwall-new","7200","default"
432.02348,2.31025664012,"Tesla-K40","heartwall-new","7200","default"
676.917377,2.3083439668,"Tesla-K40","heartwall-new","7200","default"
712.815131,2.30706564585,"Tesla-K40","heartwall-new","7200","default"
748.427393,2.30435999235,"Tesla-K40","heartwall-new","7200","default"
870.63492,2.3038260142,"Tesla-K40","heartwall-new","7200","default"
4660.254539,2.30174605052,"Tesla-K40","heartwall-new","7200","default"
4669.016667,2.30080366135,"Tesla-K40","heartwall-new","7200","default"
4677.761042,2.2987370491,"Tesla-K40","heartwall-new","7200","default"
5705.568571,2.29812200864,"Tesla-K40","heartwall-new","7200","default"
5.070027,9999,"Tesla-K40","heartwall-original","3600","default"
14.705198,2.54874126116,"Tesla-K40","heartwall-original","3600","default"
24.294639,2.5392657121,"Tesla-K40","heartwall-original","3600","default"
98.888861,2.0636537075,"Tesla-K40","heartwall-original","3600","default"
122.324668,2.06160569191,"Tesla-K40","heartwall-original","3600","default"
217.632011,2.06035606066,"Tesla-K40","heartwall-original","3600","default"
236.684098,2.05864143372,"Tesla-K40","heartwall-original","3600","default"
341.993242,2.05806700389,"Tesla-K40","heartwall-original","3600","default"
1391.64549,2.05770730972,"Tesla-K40","heartwall-original","3600","default"
2317.129166,2.0553179582,"Tesla-K40","heartwall-original","3600","default"
9.227587,2.06550502777,"Tesla-K40","heartwall-original","3600","default"
75.260052,2.06098802884,"Tesla-K40","heartwall-original","3600","default"
83.519798,2.05998102824,"Tesla-K40","heartwall-original","3600","default"
143.544112,2.05954178174,"Tesla-K40","heartwall-original","3600","default"
228.775745,2.05942376455,"Tesla-K40","heartwall-original","3600","default"
255.192636,2.058929046,"Tesla-K40","heartwall-original","3600","default"
509.296693,2.05685655276,"Tesla-K40","heartwall-original","3600","default"
887.529466,2.05504131317,"Tesla-K40","heartwall-original","3600","default"
4.814717,9999,"Tesla-K40","heartwall-original","7200","default"
14.390986,2.6040037473,"Tesla-K40","heartwall-original","7200","default"
22.466606,2.07498788834,"Tesla-K40","heartwall-original","7200","default"
34.93033,2.05860630671,"Tesla-K40","heartwall-original","7200","default"
483.90013,2.05846492449,"Tesla-K40","heartwall-original","7200","default"
535.607795,2.05709767342,"Tesla-K40","heartwall-original","7200","default"
9.019747,2.34213463465,"Tesla-K40","heartwall","7200","default"
108.081241,2.3268049558,"Tesla-K40","heartwall","7200","default"
133.446889,2.32192873955,"Tesla-K40","heartwall","7200","default"
278.218332,2.31891004244,"Tesla-K40","heartwall","7200","default"
332.815756,2.31101202965,"Tesla-K40","heartwall","7200","default"
350.659916,2.31003101667,"Tesla-K40","heartwall","7200","default"
582.094801,2.30952620506,"Tesla-K40","heartwall","7200","default"
617.9552,2.30834658941,"Tesla-K40","heartwall","7200","default"
768.215575,2.30357289314,"Tesla-K40","heartwall","7200","default"
866.343135,2.30139867465,"Tesla-K40","heartwall","7200","default"
2465.350252,2.30049093564,"Tesla-K40","heartwall","7200","default"
2866.925753,2.30011431376,"Tesla-K40","heartwall","7200","default"
5672.27408,2.29874356588,"Tesla-K40","heartwall","7200","default"
8.773103,2.29471556346,"Tesla-K40","hotspot","3600","default"
17.27144,2.25533699989,"Tesla-K40","hotspot","3600","default"
480.48794,2.25514364243,"Tesla-K40","hotspot","3600","default"
9.09134,2.25762804349,"Tesla-K40","hotspot","3600","default"
114.881941,2.25642633438,"Tesla-K40","hotspot","3600","default"
299.502944,2.25488440196,"Tesla-K40","hotspot","3600","default"
8.422353,2.28205068906,"Tesla-K40","hotspot","7200","default"
20.455371,2.26765926679,"Tesla-K40","hotspot","7200","default"
28.698811,2.2646402518,"Tesla-K40","hotspot","7200","default"
131.327103,2.26402131716,"Tesla-K40","hotspot","7200","default"
205.236058,2.26168632507,"Tesla-K40","hotspot","7200","default"
354.455082,2.26029499372,"Tesla-K40","hotspot","7200","default"
412.540049,2.25519665082,"Tesla-K40","hotspot","7200","default"
697.685477,2.25429622332,"Tesla-K40","hotspot","7200","default"
1024.83545,2.25292197863,"Tesla-K40","hotspot","7200","default"
4605.067696,2.25259868304,"Tesla-K40","hotspot","7200","default"
5854.867459,2.25206375122,"Tesla-K40","hotspot","7200","default"
6253.916005,2.25189439456,"Tesla-K40","hotspot","7200","default"
11.149644,2.88156763713,"Tesla-K40","kmeans","3600","default"
137.527792,2.87793596586,"Tesla-K40","kmeans","3600","default"
415.831528,2.87725464503,"Tesla-K40","kmeans","3600","default"
491.122549,2.87598959605,"Tesla-K40","kmeans","3600","default"
3.09459,9999,"Tesla-K40","kmeans","3600","default"
26.021017,2.8930785656,"Tesla-K40","kmeans","3600","default"
37.136959,2.88183196386,"Tesla-K40","kmeans","3600","default"
58.240024,2.87894598643,"Tesla-K40","kmeans","3600","default"
404.847365,2.87682994207,"Tesla-K40","kmeans","3600","default"
643.316165,2.8765027523,"Tesla-K40","kmeans","3600","default"
2512.662387,2.87589979172,"Tesla-K40","kmeans","3600","default"
2614.763207,2.87588000298,"Tesla-K40","kmeans","3600","default"
2882.740331,2.8758234183,"Tesla-K40","kmeans","3600","default"
10.533781,2.88549820582,"Tesla-K40","kmeans","7200","default"
43.424866,2.8815917174,"Tesla-K40","kmeans","7200","default"
62.774384,2.87976463636,"Tesla-K40","kmeans","7200","default"
182.252104,2.87810532252,"Tesla-K40","kmeans","7200","default"
192.536154,2.87738196055,"Tesla-K40","kmeans","7200","default"
1494.097977,2.87483263016,"Tesla-K40","kmeans","7200","default"
2635.222967,2.87396232287,"Tesla-K40","kmeans","7200","default"
3449.1551,2.87342000008,"Tesla-K40","kmeans","7200","default"
3957.749998,2.87314939499,"Tesla-K40","kmeans","7200","default"
5601.320312,2.87305466334,"Tesla-K40","kmeans","7200","default"
10.637609,2.07774670919,"Tesla-K40","lavaMD-original","3600","default"
29.433616,2.07130599022,"Tesla-K40","lavaMD-original","3600","default"
48.517345,2.07015101115,"Tesla-K40","lavaMD-original","3600","default"
1272.246867,2.07000255585,"Tesla-K40","lavaMD-original","3600","default"
9.716434,2.07448069255,"Tesla-K40","lavaMD-original","3600","default"
48.349987,2.07363526026,"Tesla-K40","lavaMD-original","3600","default"
57.678487,2.07289330165,"Tesla-K40","lavaMD-original","3600","default"
76.761474,2.07253869375,"Tesla-K40","lavaMD-original","3600","default"
115.162949,2.07208903631,"Tesla-K40","lavaMD-original","3600","default"
279.751733,2.07170502345,"Tesla-K40","lavaMD-original","3600","default"
327.73317,2.07088104884,"Tesla-K40","lavaMD-original","3600","default"
480.209669,2.07027467092,"Tesla-K40","lavaMD-original","3600","default"
1544.058981,2.06982294718,"Tesla-K40","lavaMD-original","3600","default"
1714.951361,2.0693880717,"Tesla-K40","lavaMD-original","3600","default"
3457.695988,2.06920234362,"Tesla-K40","lavaMD-original","3600","default"
9.846868,2.09599335988,"Tesla-K40","lavaMD-original","7200","default"
19.092171,2.07195162773,"Tesla-K40","lavaMD-original","7200","default"
47.099142,2.07162801425,"Tesla-K40","lavaMD-original","7200","default"
392.221219,2.07144037882,"Tesla-K40","lavaMD-original","7200","default"
504.1293,2.07132267952,"Tesla-K40","lavaMD-original","7200","default"
1520.565994,2.07107075055,"Tesla-K40","lavaMD-original","7200","default"
3143.442797,2.07057499886,"Tesla-K40","lavaMD-original","7200","default"
9.674077,2.08092665672,"Tesla-K40","lavaMD","7200","default"
19.438895,2.07191069921,"Tesla-K40","lavaMD","7200","default"
199.94321,2.07138403257,"Tesla-K40","lavaMD","7200","default"
209.322104,2.07060432434,"Tesla-K40","lavaMD","7200","default"
2848.334469,2.06787268321,"Tesla-K40","lavaMD","7200","default"
9.919935,2.08924333254,"Tesla-K40","lavaMD","7200","default"
